-0.20371,-0.28868,0.0089747,-0.1438,0.39447,0.046424,0.08939,0.055492,0.16818,-0.080667,0.14182,-0.042776,-0.0045932,-0.039529,0.17512,-0.13351,0.13013,0.049907,0.086113,0.037478,0.025133,-0.010235,0.14124,-0.1196,0.2592,-0.094678,-0.049284,0.074542,0.017258,0.024014,-0.038009,-0.0030263,-0.061378,-0.12218,0.0024285,0.078945,-0.023181,0.070365,-0.3156,-0.040271,-0.019984,-0.14293,-0.057776,-0.025169,0.10836,-0.17212,0.15459,-0.00012333,-0.018184,-0.011214,0.071537,0.060717,0.031526,-0.231,0.075091
-0.32482,-0.19988,-0.079764,-0.045799,0.36666,0.037933,0.089705,0.021183,0.22669,-0.17697,0.048363,-0.020968,0.043426,0.00036827,0.015345,-0.21091,0.034782,-0.0029075,0.01771,0.11741,-0.028014,0.037823,0.2164,-0.12178,0.18183,-0.14989,-0.032055,0.10261,0.00042039,0.15666,0.033076,-0.043164,0.0075876,-0.10885,0.036178,-0.03555,-0.004332,0.14342,-0.1304,-0.10397,-0.035294,-0.14188,-0.050172,0.020874,0.14091,-0.10309,0.21845,0.013483,-0.057789,0.014386,0.052938,0.17258,0.0049496,-0.27876,0.051524
-0.43232,-0.027296,-0.1543,-0.091687,0.35054,0.075217,-0.010781,0.069707,0.04177,-0.17293,0.32359,-0.089942,0.051654,-0.058205,0.17389,-0.15134,0.17873,0.0071703,0.068717,0.059427,-0.06018,0.049597,0.21784,-0.075998,0.18669,-0.14897,-0.011741,0.11783,0.068205,-0.025741,-0.018046,-0.015528,-0.049117,-0.22493,0.044725,-0.10442,0.015951,0.12089,0.0012174,-0.054056,0.037776,-0.088896,-0.077829,-0.0064847,0.15314,-0.053955,0.19476,0.008864,-0.0080652,0.065575,0.07534,-0.0012565,0.046993,-0.20647,0.034471
-0.14574,0.063658,-0.16695,0.01256,-0.23831,0.16952,-0.00031094,0.046715,0.21829,-0.16095,-0.018099,-0.0793,0.20208,-0.060859,-0.1879,-0.17278,0.062429,0.086432,-0.096509,-0.017459,-0.016875,0.025193,0.30834,0.032315,0.1473,-0.047817,-0.08668,0.046347,0.028207,0.073817,-0.020247,-0.029785,-0.024735,-0.13365,0.055662,-0.11367,0.025929,0.05125,0.31712,0.073407,0.086772,0.033597,-0.021512,-0.008756,0.17671,-0.023301,0.098924,0.032526,0.017723,0.04916,0.065105,0.08432,0.034784,-0.079102,-0.066729
0.10369,0.037083,-0.045943,0.13332,-0.20752,0.22355,-0.029659,-0.037721,0.090827,-0.11253,0.025873,-0.13662,0.26641,-0.0020887,-0.025853,0.033255,-0.066138,0.11474,-0.0017883,-0.058246,-0.066364,-0.039568,0.079344,-0.041052,0.1421,-0.0551,-0.12593,0.049771,0.044403,0.07024,-0.057809,0.00059992,0.064831,-0.061526,-0.024271,0.12822,0.045316,0.069709,0.10126,0.11297,0.028453,-0.10015,-0.028641,0.085479,0.17946,-0.064778,-0.044982,0.11697,-0.0014023,-0.00029061,0.06516,-0.039383,0.03698,0.056364,-0.097708
0.20573,0.11538,0.070359,0.17363,-0.27267,0.12891,0.03994,0.024124,0.072395,0.056073,0.06742,-0.049482,0.18912,-0.018505,-0.093384,-0.0044222,0.0087091,0.14975,0.020885,-0.018084,-0.054405,-0.059913,0.10503,0.052171,0.36538,-0.091609,-0.17174,-0.049659,0.064094,0.1575,-0.19308,-0.027777,-0.035343,-0.008455,0.0092241,0.21797,0.031251,0.030856,0.016975,-0.02139,0.037861,0.039299,0.14948,0.039017,0.16498,-0.087198,-0.14952,0.12817,0.024044,0.019682,-0.013359,-0.080422,-0.010014,0.080057,-0.12405
0.11196,-0.010342,-0.0052308,0.13333,-0.15845,0.1614,-0.076781,0.016826,0.062278,0.14869,0.1191,0.064256,-0.022487,0.030228,0.081097,0.17452,-0.013499,0.10094,0.15013,-0.066807,0.015455,-0.037623,0.074352,0.085322,0.49907,0.076227,-0.058135,-0.0074439,0.061838,0.20972,-0.18127,-0.013008,-0.10962,0.092821,-0.076501,0.18543,-0.037998,-0.0081237,-0.07481,0.055205,-0.030321,0.039066,-0.1459,-0.0085588,0.14677,-0.032822,-0.083576,0.0933,-0.046608,0.00185,-0.12818,-0.16739,-0.0064395,0.040258,-0.087625
-0.16347,-0.096783,0.053587,0.0073485,-0.30386,0.26727,-0.0086844,0.060598,0.028125,0.010761,0.13189,0.093335,-0.16208,0.0064619,0.17303,0.10856,0.094481,-0.0034693,0.073866,-0.088356,0.2042,-0.0053575,0.13464,0.0074693,0.4338,0.12665,0.057957,-0.0051303,-0.022032,0.059456,-0.16712,0.032582,-0.12971,0.16134,-0.056887,-0.025538,-0.039727,-0.10574,-0.071188,0.080637,0.022101,0.0024262,0.16347,-0.11623,0.032606,0.0952,-0.012656,0.035493,-0.031507,0.056772,-0.15095,-0.034814,0.030249,-0.0042009,-0.018606
-0.32377,-0.085527,-0.096954,-0.071319,-0.14486,0.074483,-0.028134,-0.0046629,0.19367,-0.18598,-0.19674,0.086723,-0.18286,-0.056109,0.068507,0.070916,-0.012616,-0.20956,0.027444,0.029506,0.20805,-0.019183,-0.010712,0.0091599,0.21508,0.10285,0.12368,0.04671,-0.052993,-0.016254,0.049894,0.086284,-0.092976,0.15677,-0.067981,-0.21454,-0.058635,-0.08609,-0.13203,0.1021,-0.026953,0.051572,0.29525,-0.13156,0.034618,0.1554,0.079573,-0.042184,-0.0042899,-0.0071888,-0.14023,-0.059125,0.044469,0.045096,-0.047341
-0.50394,-0.055852,-0.076045,-0.053561,-0.086462,0.13661,-0.021591,-0.0017228,0.033782,-0.2382,-0.24987,0.076894,-0.1647,-0.020398,-0.094145,-0.048197,0.00095891,-0.12721,0.0053788,0.11286,0.15667,-0.022001,0.098609,0.088199,0.29217,-0.12545,0.097391,0.017932,-0.074917,0.047591,0.13328,0.0065021,0.014494,0.094478,-0.037299,-0.29973,-0.036439,-0.048139,-0.11011,-0.016097,0.00017462,0.078528,0.17059,0.0062709,-0.006585,0.12742,0.092654,-0.031734,0.003096,-0.074029,-0.12056,-0.00054296,0.059079,0.01062,0.0085033
-0.48845,-0.2236,-0.12173,0.038154,-0.10997,0.18088,-0.37775,-0.1181,0.23093,-0.20245,0.018923,0.034171,-0.082809,0.15661,-0.061775,-0.10782,0.027822,-0.0041894,0.053408,0.089521,-0.013673,-0.043356,0.20386,-0.023406,0.16486,-0.082976,-0.03532,0.057774,-0.074961,-0.035038,0.16107,-0.0099217,-0.075852,-0.089221,-0.010957,-0.20779,0.0080628,0.064304,-0.14742,-0.12724,0.018433,-0.038501,0.029147,0.087387,0.10804,0.0097169,0.029131,0.0092619,-0.012077,-0.15401,-0.095892,0.15484,0.076071,0.078245,0.060971
-0.40913,-0.16038,-0.081256,0.057366,-0.16441,0.33708,-0.1743,-0.074071,0.17409,-0.40515,0.21478,0.10909,0.10614,0.070963,-0.022394,-0.14801,0.062609,0.015966,-0.02777,-0.10376,-0.2656,-0.015083,0.13783,0.00089567,0.065058,0.023307,-0.12055,0.066994,0.020705,0.022366,0.087712,-0.033736,-0.0018648,-0.046464,0.037584,-0.12326,0.029202,0.070406,-0.09336,-0.06845,0.021484,-0.077345,0.096606,0.173,0.073901,-0.20428,0.033992,-0.031534,0.057188,0.0038985,0.051311,0.099331,0.10259,0.069009,-0.00041151
-0.30562,-0.18582,-0.0044924,0.079452,0.044362,0.31734,-0.075208,-0.065915,0.16497,-0.30113,0.11742,-0.00023171,0.087372,0.12393,0.1917,-0.17516,0.023218,0.13119,-0.073602,-0.064177,-0.24586,-0.0017636,0.18896,-0.11015,0.24027,-0.067738,-0.08574,0.076055,0.091188,0.17481,0.068685,-0.04765,0.03041,-0.060337,0.13169,0.050778,0.016828,0.099493,-0.054348,0.15047,0.02374,-0.035427,-0.061353,0.043415,0.070182,-0.25074,0.052649,-0.034332,0.024408,0.10867,0.10161,-0.026519,0.012609,0.091493,0.0060935
0.12847,-0.14577,-0.0010144,0.049704,0.14533,0.07519,-0.076349,-0.044356,0.28998,0.021027,-0.073072,-0.012115,0.15632,-0.026657,0.05491,0.12895,0.051175,0.29091,-0.097235,-0.018812,-0.21866,-0.049996,0.19834,0.012357,0.32296,-0.056293,-0.13174,0.011042,0.030652,-0.010636,-0.14315,-0.028528,0.031666,0.065561,0.064818,0.022811,-0.082352,-0.044174,0.049176,0.087667,-0.02009,-0.10261,0.020572,-0.06179,0.034383,-0.25571,0.064815,-0.025673,0.023226,0.12765,0.11875,0.10937,0.049786,0.052748,-0.043988
0.14889,-0.065784,-0.11297,-0.087564,0.07853,-0.018301,0.082948,-0.058477,0.29452,-0.0084914,0.050834,-0.096998,0.10165,-0.14223,-0.11013,0.027529,-0.039592,0.12226,-0.070461,0.014016,-0.19399,-0.054636,0.17539,0.093415,0.42644,-0.068813,-0.1339,0.024243,-0.013451,-0.00073566,-0.19855,0.0035878,0.040844,0.082339,0.028894,-0.028538,-0.056427,-0.12304,0.18211,0.022662,0.031426,0.12582,0.093237,-0.14932,0.099626,-0.0078857,0.11966,-0.052679,0.033893,0.039661,0.044738,0.16714,0.094716,0.069944,-0.067319
-0.20127,-0.071443,-0.096835,-0.059056,0.28906,0.16065,-0.041185,0.032395,0.11944,0.05584,0.23289,-0.014933,0.066076,-0.17305,0.051926,-0.0417,-0.0001013,0.073041,0.049862,-0.028,-0.11916,-0.096799,0.21944,0.10671,0.42781,0.0067936,-0.034064,0.041624,-0.082386,0.10789,-0.11503,0.020818,0.088194,0.046725,-0.056642,-0.075192,-0.069102,-0.098571,0.14656,-0.13066,-0.037096,0.067079,-0.077048,-0.12922,0.049337,-0.028063,0.068042,-0.0047083,-0.11759,-0.011126,-0.033286,0.0352,0.06751,0.05879,-0.043555
-0.37949,-0.12913,-0.11529,-0.040651,0.27419,0.29188,-0.021972,0.079712,-0.026626,0.19753,-0.02325,-0.096186,-0.07432,-0.057802,0.037209,0.05234,0.2973,0.067373,0.027283,-0.00085839,0.012037,-0.13293,0.271,0.092786,0.23291,0.001699,0.080728,0.079157,-0.10582,0.10227,0.020054,0.028486,0.013328,0.069144,-0.052596,-0.070263,-0.068535,-0.08089,0.27191,0.005761,-0.039475,-0.072022,-0.35052,-0.029375,-0.024275,0.015012,0.07772,0.050822,-0.10413,-0.12202,-0.11639,0.13389,-0.0074758,0.043892,-0.030415
-0.30954,-0.10394,-0.023348,-0.011835,0.27907,0.25285,0.028011,0.047362,0.20013,-0.0011607,0.060243,-0.073873,0.041096,0.054812,0.086239,-0.012984,0.076427,-0.10364,0.076591,-0.043408,0.043972,-0.014892,0.22105,-0.014552,0.11188,0.11403,-0.00068309,0.071535,-0.030328,-0.098679,-0.013163,0.01855,-0.1263,-0.070383,-0.062145,0.080176,-0.029865,-0.032642,0.10459,-0.037587,0.00985,-0.063696,-0.1725,0.15568,-0.0011632,-0.023448,0.16041,0.14623,-0.041127,-0.094397,-0.17815,0.0099698,-0.10848,0.08086,0.017866
-0.20168,0.10819,0.060016,-0.037326,0.069462,0.18195,0.049595,0.038735,0.30411,-0.098076,-0.14494,0.0022477,0.070361,0.1567,-0.21307,-0.042311,0.029647,-0.12376,-0.030603,0.068815,-0.019425,0.043392,0.32316,0.055631,0.18919,-0.12419,-0.082656,-0.0019995,0.052628,0.015092,0.092732,0.013422,-0.12874,-0.0096889,-0.036392,0.11641,0.018657,-0.012358,0.21611,-0.025081,0.012414,0.083553,-0.047255,0.24656,0.024112,0.0071018,0.084459,0.010378,-0.024829,0.033053,-0.12375,-0.089617,-0.112,0.043526,0.0023977
-0.067919,0.11505,-0.00091778,-0.13963,0.023223,0.097677,0.08104,0.064529,0.034811,-0.0078457,0.22175,0.0082325,-0.010264,0.11452,-0.02986,0.068782,0.11887,0.058174,-0.0068022,-0.035023,0.019484,0.078163,0.19889,0.032675,0.24939,-0.095926,0.03298,0.024407,-0.016779,-0.091399,0.070461,-0.014668,-0.050947,-0.019499,0.02134,0.13686,0.0074182,0.066418,0.087945,-0.069523,-0.039897,-0.047598,-0.15501,0.17019,-0.0047524,-0.050933,0.040055,0.039393,-0.013671,0.11519,0.0017896,-0.053644,-0.059144,0.042305,-0.095746
-0.19984,0.1085,0.0039561,-0.06784,0.0070996,0.06402,-0.12634,0.017478,0.010946,0.067841,0.20578,0.053972,0.1167,0.015665,-0.02141,0.096413,-0.0059123,0.11178,-0.026249,-0.01104,-0.093441,-0.023307,0.14788,0.059951,0.4422,-0.03688,0.047789,-0.016024,0.01877,-0.06188,0.00076763,-0.069208,-0.035072,0.096653,-0.047507,0.11468,-0.071348,0.055478,-0.031245,-0.23041,-0.0093516,-0.078711,0.06858,-0.017955,-0.026141,-0.095099,0.047664,0.028781,0.082936,0.13988,-0.025804,0.064571,0.014159,-0.098412,-0.094222
-0.30861,0.0093133,-0.1141,-0.12173,0.23003,-0.0020992,-0.036313,0.0058252,0.053021,-0.074676,0.039002,-0.064546,0.15186,-0.06264,0.027519,0.10375,0.10539,0.10828,-0.015175,0.058515,-0.14961,-0.048218,0.054523,0.026046,0.34202,0.036688,0.079488,0.012473,0.096602,-0.059253,0.030077,-0.053157,0.075785,0.069719,-0.023308,0.11489,-0.016659,0.11041,-0.10478,-0.093385,-0.0052749,-0.14997,0.051042,-0.048557,0.068954,0.10353,0.082646,0.051918,0.076528,0.028638,0.031948,-0.14862,-0.01295,0.030589,-0.034313
-0.44939,0.13015,-0.067098,-0.18727,-0.10382,0.16524,0.17311,0.022702,0.07622,-0.091223,0.014859,-0.0092611,0.098615,-0.090236,0.03808,-0.081372,-0.05906,0.2043,-0.022891,0.078475,0.13838,0.076905,0.19099,0.02724,0.27263,0.026894,0.068215,-0.029453,0.009625,0.11626,0.081522,-0.093686,0.072409,0.031092,-0.022269,-0.097047,-0.00082538,0.079658,0.18373,-0.10786,0.037421,0.039079,0.038818,-0.10387,0.054435,0.15594,0.067529,0.052736,-0.032584,0.1085,0.073533,-0.014823,0.032596,-0.032306,-0.049902
-0.45148,0.11328,-0.020905,0.03125,-0.21483,0.26733,0.077036,0.010039,0.10597,0.12137,-0.063967,-0.011646,0.17857,-0.02821,-0.16701,-0.0079434,0.07254,0.15981,-0.052273,-0.0064477,0.0058916,0.061754,0.24208,0.02836,-0.042004,0.030232,-0.081253,-0.01148,0.014908,0.055305,0.021241,-0.00017581,-0.080309,-0.05944,-0.022953,-0.14352,0.041014,-0.023237,0.27215,-0.083531,0.083853,0.030811,-0.050384,-0.13231,0.10098,0.19783,0.016341,0.094259,0.011546,-0.039196,0.107,0.0031227,-0.01502,0.062527,-0.026191
-0.32228,0.10805,0.08026,0.24419,-0.27562,0.41072,-0.031926,-0.072157,-0.0046522,0.016033,-0.073259,0.043937,0.13865,0.013959,-0.045127,0.0048717,0.098209,0.054791,0.001005,-0.035893,0.17427,0.07354,0.22489,-0.087809,-0.10907,-0.062083,-0.15057,0.02215,0.069182,0.024636,-0.055883,0.034527,-0.0459,-0.10478,0.053002,0.0070489,0.075639,-0.021268,0.19515,0.079411,0.075867,-0.050661,0.17237,0.0047066,0.038868,0.15295,-0.0095186,0.097398,-0.038154,-0.055854,0.096361,-0.08488,-0.02487,0.05437,-0.03913
-0.0070793,0.13095,0.061722,0.22157,-0.58837,0.39282,-0.0037036,0.0055839,0.036541,-0.025497,-0.099789,0.12594,-0.0016419,0.056831,-0.076747,-0.026162,0.0024104,-0.033696,0.020566,0.030351,0.14735,0.043209,0.17288,-0.12829,0.10588,-0.10227,-0.11874,0.0015302,0.096977,0.16299,-0.1041,0.01036,0.0019548,0.013544,0.053238,0.14895,0.049719,-0.055415,0.1776,0.14512,0.036049,0.021987,0.035685,0.12375,0.083994,0.079986,-0.15205,0.08328,-0.092981,-0.054116,-0.066181,-0.019557,0.012794,0.062061,-0.1097
0.13715,-0.066884,0.17943,0.10194,-0.66825,0.40213,0.025003,-0.030415,0.04328,0.10114,0.12701,0.017403,-0.26166,0.07974,-0.095458,0.039153,0.024604,-0.0054957,0.068501,-0.11839,0.20551,-0.048516,0.14257,-0.079388,0.37718,-0.0020334,-0.040653,0.00065872,-0.0001477,0.050742,-0.099105,0.015031,-0.076306,0.019927,0.096216,0.23676,0.0033065,-0.031325,-0.071593,0.033483,0.03072,0.13357,-0.10215,0.12511,0.10067,0.048715,-0.080841,-0.01349,-0.045013,-0.085133,-0.06654,-0.027031,0.046632,0.097515,-0.032343
0.059334,-0.24574,0.19511,-0.010784,-0.50364,0.39563,-0.028195,-0.072095,0.0065905,0.072167,-0.044963,0.0026619,-0.19968,-0.090223,-0.15397,0.031066,-0.086903,-0.087594,-0.040405,-0.20235,0.017167,-0.077298,0.044093,-0.027671,0.36893,0.080915,0.10023,0.0083784,-0.0033828,0.054124,-0.14955,0.035671,-0.042767,0.089444,0.068684,0.18552,-0.068692,-0.039214,-0.092955,-0.089839,0.002334,0.025649,-0.058576,0.072529,0.074039,0.014587,-0.095884,-0.089492,-0.024045,0.014015,-0.060047,-0.039309,0.033245,0.028031,0.0033
-0.11087,-0.28437,0.1417,-0.04755,-0.29904,0.30859,-0.017227,0.095791,-0.040997,-0.11911,0.19889,-0.063202,-0.073487,-0.037081,0.067413,0.0014527,0.066775,-0.077058,-0.019942,-0.22355,-0.087151,-0.11446,-0.095631,0.0080368,0.54622,0.11046,0.14875,0.010564,0.047035,-0.038479,-0.18623,0.046791,-0.035131,-0.028064,0.05779,0.01325,-0.014223,-0.043764,-0.13717,-0.11248,0.028273,-0.068492,0.033127,0.058271,0.099233,0.032652,-0.019612,-0.02701,-0.025203,0.090037,-0.073384,-0.14934,0.13453,0.025458,-0.021862
-0.15186,-0.36536,0.20632,0.12731,0.052195,0.20591,-0.038225,-0.022911,0.1206,-0.0026097,-0.20219,-0.134,0.04309,0.065685,-0.042577,0.025024,0.093043,-0.033342,-0.040387,-0.15256,-0.097105,-0.12739,-0.10758,0.020893,0.52977,0.044986,0.15293,-0.016713,-0.026453,0.049534,-0.046857,-0.03014,0.047737,0.037855,-0.018844,-0.073625,-0.041808,-0.011312,-0.11332,-0.050818,0.027153,-0.1008,0.13338,0.0017678,0.068278,0.12048,-0.014648,0.051728,-0.045519,0.10505,-0.12277,-0.090134,0.068087,0.036377,0.0038297
-0.29861,-0.31687,0.090747,0.15374,0.30501,0.16955,-0.0032873,0.033933,0.21977,-0.14531,-0.054914,-0.099402,0.17995,0.11178,-0.10292,-0.03392,0.028468,-0.18873,-0.040178,-0.12349,-0.20165,-0.06831,-0.19222,0.079822,0.48069,0.0095337,0.034209,0.053927,0.031014,0.021679,0.0055575,-0.029648,-0.014637,-0.018623,-0.14,-0.17268,-0.0038571,0.0071369,-0.021749,-0.0052175,0.0085733,-0.01175,0.14993,2.0318e-05,0.12521,0.16687,-0.11447,0.044435,0.033976,0.019934,-0.026064,-0.097851,0.11061,0.090135,0.0067351
-0.49769,-0.328,0.045736,0.039494,0.4077,0.15091,-0.14612,0.022678,0.26746,-0.14219,0.087496,0.018969,0.1696,0.083416,-0.0029127,-0.10087,-0.007938,-0.11951,-0.081579,-0.17683,-0.11876,0.042419,0.036724,0.059398,0.40604,0.063655,0.029894,0.030678,0.03236,0.0020305,-0.042265,-0.010365,-0.045232,-0.029853,-0.080307,-0.10906,0.020659,-0.0081439,0.064038,0.11735,-0.011354,-0.02003,0.1607,-0.040086,0.11189,0.096723,-0.18326,0.0026893,0.019863,0.014756,0.077916,-0.095309,0.046225,0.07768,0.07965
